v_g,i_ds,r
29.55744,0.0006464566,464.06827619982533
29.59271,0.0006453687,464.8505575185161
29.49152,0.0006463531,464.1425870781775
29.38957,0.0006472601,463.49218807091614
29.15835,0.0006500521,461.50147042060166
29.19195,0.000648994,462.25388832562396
29.09265,0.0006498648,461.6344815106157
28.85861,0.0006528373,459.5325665368691
28.89584,0.0006518957,460.19631668072054
28.65381,0.0006547517,458.188959265016
28.68796,0.0006536645,458.95103680863804
28.45267,0.0006566935,456.83412429086013
28.48908,0.0006556147,457.58583509491166
28.25541,0.0006584742,455.598715940579
28.28578,0.0006575523,456.2374734298701
28.1875,0.0006582966,455.72163064490985
28.08907,0.0006593018,455.02681776388295
27.98617,0.0006599839,454.5565429702148
27.88776,0.00066087,453.9470697716646
27.78682,0.0006618073,453.3041566631253
27.68568,0.0006626415,452.73349163914423
27.58856,0.0006634998,452.1478378742541
27.48677,0.000664359,451.5630856208766
27.25295,0.00066726,449.599856128046
27.28779,0.0006661273,450.3643672913571
27.18706,0.0006670568,449.73681401643756
26.95248,0.0006699283,447.80911628901185
26.98455,0.0006689191,448.48472707686176
26.88883,0.0006697527,447.9265257161337
26.78346,0.0006706194,447.34763116008867
26.55392,0.0006734686,445.4550665019869
26.58795,0.0006723714,446.18197621136176
26.4857,0.0006734394,445.4743812138108
26.25361,0.0006761526,443.68682454227053
26.2814,0.0006752684,444.26779040748835
26.04898,0.0006780136,442.46900062181646
26.07923,0.0006770581,443.093436146765
25.84776,0.0006798361,441.28283272983003
25.88309,0.0006788782,441.90548466573233
25.78014,0.0006795865,441.4449080433469
25.548,0.0006824157,439.6147392271309
25.5835,0.0006813495,440.30266405126883
25.48171,0.0006822156,439.7436822025178
25.38292,0.0006830431,439.2109370550702
25.14938,0.000685801,437.44468147465517
25.18406,0.0006848461,438.0546227831333
24.94826,0.0006877708,436.19182436939747
24.98548,0.0006866058,436.9319338694779
24.88396,0.0006873462,436.4612767190682
24.78192,0.0006882692,435.87596248677113
24.68076,0.0006890707,435.36896867041366
24.45073,0.0006917084,433.70877092138824
24.48325,0.0006906422,434.3783220892092
24.38326,0.0006915355,433.8172082271987
24.28384,0.0006923996,433.2758135619951
24.18384,0.0006931422,432.8116222039287
24.08381,0.0006940393,432.2521793794674
23.85076,0.0006968334,430.51897340167676
23.8801,0.0006957928,431.16284043180667
23.77871,0.0006967846,430.549125224639
23.67832,0.0006975553,430.0734293037412
23.44479,0.000700354,428.35480342798064
23.47939,0.0006992979,429.0017172938743
23.2436,0.0007020211,427.3375828732213
23.28282,0.0007008983,428.02215385598737
23.04292,0.0007036771,426.3319070636233
23.07847,0.0007027356,426.90309129066463
22.98003,0.0007034607,426.46305614514074
22.87748,0.000704364,425.9161456292485
22.64379,0.0007069904,424.33390891870664
22.68256,0.000706118,424.85816818152205
22.44259,0.0007089316,423.17199571862784
22.47998,0.0007079265,423.7728069227526
22.37834,0.0007086248,423.3552085673547
22.14303,0.0007112932,421.7670012872329
22.17878,0.0007104033,422.29533562132946
22.07858,0.0007109845,421.95012690150065
21.84237,0.0007138032,420.2839101870095
21.87737,0.0007127813,420.88646264990393
21.77842,0.0007135684,420.4222047949433
21.54228,0.0007162882,418.82583016165836
21.58033,0.0007152147,419.45446591072584
21.34485,0.0007179856,417.8356780414538
21.3735,0.0007169597,418.4335604916148
21.27345,0.0007178006,417.9433675591801
21.03811,0.0007204466,416.4083778034347
21.07283,0.0007195687,416.9164111779737
20.8402,0.0007221733,415.41275480552935
20.87128,0.000721153,416.0004881072394
20.63958,0.0007238367,414.4581229440287
20.67361,0.0007226901,415.1156906674105
20.57325,0.0007234619,414.6728390258008
20.33942,0.000726134,413.14688473477344
20.37355,0.0007250591,413.75937492543704
20.27318,0.0007257783,413.3493657774006
20.03908,0.0007284746,411.8194374930849
20.07265,0.0007275699,412.3315161883414
19.83748,0.0007301446,410.8775165905493
19.87243,0.0007289998,411.52274664547235
19.77193,0.0007297542,411.09732564745775
19.67164,0.0007304584,410.70100638174597
19.57199,0.0007312545,410.2538856171141
19.47412,0.0007320307,409.8188778148239
19.37049,0.0007326868,409.45189677226335
19.27265,0.0007335648,408.96182586732624
19.17502,0.0007342905,408.55764850559825
18.9381,0.0007368461,407.14064985890536
18.97537,0.0007358694,407.6810368796419
18.7335,0.0007385035,406.22691700174744
18.77151,0.0007375377,406.7588680551516
18.53515,0.0007401003,405.3504639844086
18.56923,0.0007391613,405.8654044793741
18.33387,0.0007416898,404.4817658271693
18.37096,0.0007406994,405.0226043115466
18.13325,0.0007432734,403.61998693885715
18.16805,0.0007421605,404.22523160421497
17.93521,0.0007448014,402.791938898074
17.96674,0.0007436738,403.4026746673071
17.73398,0.0007461777,402.04900253652715
17.76912,0.0007452492,402.5499121636092
17.66731,0.0007459506,402.17140384363256
17.56801,0.0007466862,401.7752035594069
17.46911,0.0007474453,401.3671635904326
17.36723,0.0007480157,401.0611007228859
17.13412,0.0007505611,399.7009703806925
17.17066,0.0007495146,400.2590476556427
17.06939,0.0007501666,399.91116639957045
16.83383,0.0007527814,398.5220676281321
16.86983,0.0007516274,399.1339325841501
16.76738,0.0007524196,398.7136964534151
16.6681,0.0007529611,398.4269572491859
16.43523,0.0007556431,397.01282258780634
16.46929,0.0007545528,397.5864909652446
16.22743,0.0007570885,396.2548632029148
16.2634,0.0007560279,396.81075261905016
16.02956,0.0007585548,395.4888954627932
16.06064,0.0007575182,396.0300887820253
15.96058,0.0007581268,395.71216846575004
15.86094,0.0007587017,395.41232081066903
15.62686,0.0007613036,394.0609239204964
15.66312,0.00076013,394.66933287727096
15.56416,0.0007607294,394.3583618563973
15.46188,0.0007614569,393.98158976561905
15.36234,0.0007619824,393.7098809631298
15.12909,0.0007645973,392.36340489300704
15.1656,0.0007634968,392.9289553014499
15.06264,0.0007640666,392.63592990453975
14.96213,0.0007647346,392.29296019821777
14.86495,0.0007652692,392.01891308313463
14.76179,0.0007659684,391.66106591342407
14.52934,0.0007682993,390.4728274514893
14.56329,0.0007672983,390.98222946668847
14.46122,0.0007680419,390.6036897205738
14.22914,0.0007703085,389.45435497596094
14.26297,0.0007693588,389.9350992020888
14.1625,0.0007699178,389.65198622502294
13.92883,0.0007723574,388.4212153596249
13.9629,0.000771254,388.9769129236283
13.85864,0.000771875,388.66396761133603
13.62253,0.0007742747,387.45938618425737
13.65821,0.0007732643,387.9656671076112
13.42426,0.0007755837,386.8054473037533
13.45567,0.0007747115,387.2409277518147
13.35617,0.0007752946,386.9496833848707
13.12414,0.0007775409,385.83179354295055
13.15646,0.0007765242,386.3369615525183
13.05735,0.0007771107,386.04538581182834
12.95727,0.0007775955,385.8047018019008
12.85664,0.0007782067,385.50169254518113
12.75684,0.0007787711,385.2223072992822
12.52424,0.0007811175,384.0651374473111
12.55629,0.0007800411,384.5951194110156
12.45912,0.0007806334,384.3033106192996
12.35847,0.0007811568,384.0458151295617
12.1222,0.0007835177,382.88860609020065
12.15756,0.0007825489,383.3626243676274
12.05944,0.0007830064,383.1386307953549
11.8219,0.0007853432,381.99859628249146
11.85764,0.0007842925,382.51035168639254
11.62381,0.0007867649,381.3083171351442
11.65668,0.0007856165,381.8657067411389
11.5565,0.0007860411,381.65943231212714
11.4587,0.000786704,381.33783481461893
11.21866,0.0007890213,380.2178724452686
11.25541,0.000787901,380.75849630854634
11.0174,0.0007901498,379.6748414034908
11.05434,0.0007889681,380.24351047906754
10.95375,0.0007897258,379.87868700756644
10.85212,0.0007901608,379.6695558676158
10.61837,0.0007925072,378.54545674790086
10.65382,0.0007912958,379.12497450384546
10.41769,0.0007935898,378.02905228872646
10.45346,0.0007926031,378.49965512373086
10.21985,0.0007947615,377.4717320856634
10.25036,0.0007937464,377.9544700927147
10.15106,0.0007942485,377.71553865068677
9.91911,0.0007964274,376.6821683935033
9.95122,0.0007954777,377.1318793726084
9.718065,0.0007976688,376.0959435795909
9.752818,0.0007965198,376.6384715106893
9.649055,0.0007970855,376.37116720853663
9.551182,0.000797594,376.1312146279937
9.319408,0.0007997975,375.094945908183
9.34989,0.0007987584,375.58290466804476
9.250672,0.0007991981,375.3762677864224
9.019342,0.0008013832,374.3527441054417
9.049689,0.0008003608,374.8309512409903
8.952409,0.0008008037,374.6236437219258
8.712896,0.0008030599,373.5711370969961
8.746064,0.00080202,374.0555098376599
8.51501,0.0008041146,373.0811503733423
8.545308,0.0008029864,373.60533129826354
8.4456,0.0008035112,373.3613171789018
8.214584,0.0008056467,372.3716611760465
8.245022,0.0008045697,372.870119269965
8.145789,0.0008050625,372.641875630774
7.914849,0.0008071846,371.6621947445479
7.943848,0.0008060856,372.16891109331317
7.844407,0.0008065601,371.94996380306935
7.614677,0.0008085189,371.04884004566867
7.643008,0.0008074824,371.52512550118735
7.545006,0.000807952,371.3091866843575
7.314619,0.000809967,370.3854601483764
7.343141,0.0008089544,370.8490861784051
7.243896,0.0008093423,370.67134635122864
7.145422,0.000809726,370.4956985449399
7.04494,0.0008101481,370.3026644140744
6.943971,0.0008105164,370.1343982675736
6.844731,0.0008108999,369.95935009980883
6.612188,0.00081306,368.9764593018965
6.642946,0.0008118438,369.5292123928273
6.414242,0.0008141507,368.48214955781526
6.442953,0.0008130405,368.9853088499281
6.20699,0.0008151676,368.0224778315527
6.238594,0.0008141223,368.4950037604915
6.009074,0.0008160952,367.6041716701679
6.037989,0.0008151141,368.0466329805852
5.807577,0.0008172189,367.0987051327374
5.838003,0.0008160385,367.6297135490544
5.733132,0.0008165592,367.3952849958705
5.636956,0.0008168861,367.2482614161264
5.409011,0.0008188123,366.3843349690765
5.43923,0.0008176776,366.8927704513368
5.336854,0.0008181646,366.67438312535154
5.108781,0.0008202955,365.72186486455183
5.137643,0.0008191481,366.23414007796634
4.907123,0.0008212798,365.28354891962516
4.936357,0.0008200642,365.82501711451374
4.709198,0.0008221011,364.9186213228519
4.734574,0.0008210362,365.39192790768544
4.635619,0.0008213389,365.2572646930518
4.409759,0.0008232443,364.4118762802245
4.43477,0.0008223177,364.8225010844349
4.335579,0.000822758,364.6272658546012
4.109514,0.000824509,363.8529112477851
4.132969,0.0008235648,364.2700610808038
4.033663,0.0008239326,364.1074524785158
3.93407,0.0008240124,364.0721911466381
3.826642,0.0008245785,363.82224372815926
3.722401,0.0008249098,363.67612555942475
3.624148,0.0008253295,363.49118745906935
3.404072,0.0008269135,362.7948993455784
3.420909,0.0008261547,363.12811632010323
3.202519,0.000827772,362.41863701598993
3.222975,0.0008269444,362.78134297783504
3.00137,0.000828633,362.0420620467686
3.022685,0.0008278109,362.40160645384105
2.803953,0.0008293308,361.737439390892
2.81975,0.0008286446,362.0369939054692
2.721354,0.0008286532,362.0332365819621
2.503725,0.0008303548,361.2913419661089
2.520288,0.0008294358,361.6916462973988
2.421491,0.000829674,361.58780436653433
2.203413,0.000831279,360.88966520265757
2.221267,0.0008302521,361.33603275438867
2.002561,0.0008320807,360.54195224093047
2.023248,0.0008311174,360.95983551782217
1.920856,0.0008313169,360.8732121288524
1.702451,0.0008330001,360.14401438847364
1.723301,0.0008321578,360.50854777783735
1.62209,0.0008324659,360.37512167165045
1.402069,0.0008341688,359.6394398831507
1.422669,0.0008332021,360.0567017293883
1.318325,0.0008335345,359.9131169735626
1.099134,0.0008351341,359.22374622231325
1.117156,0.0008342108,359.6213331210768
0.8979264,0.0008359178,358.88696233050666
0.9189426,0.0008350043,359.2795869434445
0.8180199,0.0008353281,359.14031863647347
0.5978175,0.0008369967,358.42435221070764
0.6197889,0.0008361759,358.7761857283856
0.3970761,0.0008378217,358.07141304647513
0.4182563,0.0008369239,358.45552982774177
0.3193783,0.000837228,358.32533073428027
0.09682824,0.0008390684,357.53938534689183
0.1176097,0.0008380908,357.95644099660797
